frame,timestamp_seconds,track_id,replay_fighter_label,replay_score,replay_reject_reason,id_reset_side_score,id_red_wrist_score,id_blue_glove_score,id_blue_torso_score,id_pose_reference_score,reference_match_score,id_exclude_reference_score,strike_candidate_type,strike_confirmed,estimated_action
3942,131.414,65,Ben,0.8649,,1.0,0.0035,0.0,0.0189,0.8805,0.9397,0.8302,,False,
3943,131.447,65,Ben,0.8746,,1.0,0.0,0.0,0.016,0.9092,0.9393,0.7974,,False,
3944,131.481,65,Ben,0.8821,,1.0,0.0,0.0,0.022,0.928,0.9442,0.8142,,False,
3945,131.514,65,Ben,0.8786,,1.0,0.0,0.0,0.0533,0.9335,0.9217,0.833,,False,
3946,131.547,65,Ben,0.8799,,1.0,0.0,0.0,0.0975,0.9321,0.9291,0.8518,,False,
3947,131.581,65,Ben,0.8838,,1.0,0.0069,0.0,0.1247,0.9415,0.9319,0.8585,,False,
3948,131.614,65,Ben,0.8805,,1.0,0.0183,0.0,0.137,0.9455,0.9126,0.8594,,False,
3949,131.647,65,Ben,0.8892,,1.0,0.0162,0.0,0.1229,0.9546,0.9361,0.8417,,False,
3950,131.681,65,Ben,0.8900,,1.0,0.0309,0.0,0.0805,0.9477,0.949,0.8381,,False,
3951,131.714,65,Ben,0.8918,,1.0,0.0048,0.0,0.0555,0.9447,0.9607,0.8139,,False,
3952,131.747,65,Ben,0.8958,,1.0,0.0024,0.0,0.0547,0.9433,0.9795,0.7986,,False,
3953,131.781,65,Ben,0.8986,,1.0,0.0,0.0035,0.049,0.947,0.9858,0.7911,,False,
3954,131.814,65,Ben,0.8995,,1.0,0.0,0.0104,0.0482,0.9479,0.9882,0.7872,,False,
3956,131.881,65,Ben,0.8674,,1.0,0.0,0.0,0.0358,0.9233,0.9777,0.806,,False,
3957,131.914,65,Ben,0.8840,,1.0,0.0,0.0,0.0426,0.9139,0.972,0.7931,,False,
3958,131.948,65,Ben,0.8873,,1.0,0.0,0.0,0.0693,0.9229,0.9729,0.7912,,False,
3959,131.981,65,Ben,0.8863,,1.0,0.0,0.0035,0.0948,0.9294,0.9596,0.7692,,False,
3960,132.014,65,Ben,0.8879,,1.0,0.0,0.0,0.0717,0.936,0.957,0.7774,,False,
3961,132.048,65,Ben,0.8878,,1.0,0.0,0.0,0.0532,0.9365,0.9556,0.7759,,False,
3962,132.081,65,Ben,0.8811,,1.0,0.0,0.0,0.0385,0.9193,0.9521,0.7481,,False,
3963,132.114,65,Ben,0.8781,,1.0,0.0,0.0,0.0341,0.9058,0.9588,0.7308,,False,
3964,132.148,65,Ben,0.8793,,1.0,0.0,0.0,0.0189,0.9071,0.962,0.7442,,False,
3965,132.181,65,Ben,0.8826,,1.0,0.0,0.0,0.0206,0.9161,0.963,0.7557,,False,
3966,132.214,65,Ben,0.8829,,1.0,0.0,0.0035,0.0184,0.9244,0.9525,0.7238,,False,
3967,132.248,65,Ben,0.8836,,1.0,0.0,0.0,0.0318,0.9341,0.9419,0.7429,,False,
3968,132.281,65,Ben,0.8877,,1.0,0.0067,0.0,0.0424,0.9409,0.949,0.7529,,False,
3969,132.314,65,Ben,0.8881,,1.0,0.0202,0.0,0.0582,0.9429,0.9479,0.7448,,False,
3970,132.348,65,Ben,0.8878,,1.0,0.0,0.0,0.0622,0.9453,0.9433,0.7487,,False,
3971,132.381,65,Ben,0.8877,,1.0,0.0,0.0,0.0653,0.9429,0.9464,0.7617,,False,
3972,132.414,65,Ben,0.8887,,1.0,0.0,0.0035,0.0622,0.9404,0.9542,0.7513,,False,
3973,132.448,65,Ben,0.8900,,1.0,0.0004,0.0,0.0753,0.9389,0.9616,0.7437,,False,
3974,132.481,65,Ben,0.8921,,1.0,0.0,0.0069,0.0677,0.9415,0.9667,0.7294,,False,
3975,132.514,65,Ben,0.8941,,1.0,0.0257,0.0,0.0509,0.9409,0.9758,0.7542,,False,
3976,132.548,65,Ben,0.8935,,1.0,0.0362,0.0069,0.0527,0.9413,0.9728,0.7463,,False,
3977,132.581,65,Ben,0.8931,,1.0,0.0226,0.0035,0.0507,0.9427,0.9689,0.7465,,False,
3978,132.614,65,Ben,0.8928,,1.0,0.0192,0.023,0.0504,0.9434,0.9668,0.741,,False,
3979,132.648,65,Ben,0.8940,,1.0,0.0095,0.0035,0.059,0.9487,0.9645,0.7435,,False,
3980,132.681,65,Ben,0.8948,,1.0,0.0093,0.0278,0.0752,0.9496,0.9662,0.736,,False,
3981,132.715,65,Ben,0.8945,,1.0,0.0,0.0035,0.0702,0.9469,0.9691,0.7497,,False,
3982,132.748,65,Ben,0.8942,,1.0,0.0,0.0,0.0716,0.9463,0.9687,0.7516,,False,
3983,132.781,65,Ben,0.8948,,1.0,0.0,0.0,0.0711,0.9483,0.9683,0.7644,,False,
3984,132.815,65,Ben,0.8929,,1.0,0.0,0.0,0.0913,0.9486,0.9599,0.7801,,False,
3985,132.848,65,Ben,0.8950,,1.0,0.0,0.0,0.0915,0.9545,0.9604,0.791,,False,
3986,132.881,65,Ben,0.8981,,1.0,0.0,0.0,0.0791,0.965,0.9582,0.7846,,False,
3987,132.915,65,Ben,0.8987,,1.0,0.0,0.0,0.0764,0.9598,0.9681,0.7642,,False,
3988,132.948,65,Ben,0.8964,,1.0,0.0,0.0,0.0625,0.9552,0.9652,0.7678,,False,
3989,132.981,65,Ben,0.8930,,1.0,0.0165,0.0035,0.0563,0.9443,0.9665,0.749,,False,
3990,133.015,65,Ben,0.8915,,1.0,0.0066,0.0035,0.0434,0.941,0.9648,0.7531,,False,
3991,133.048,65,Ben,0.8907,,1.0,0.0033,0.0035,0.0388,0.9421,0.9598,0.7539,,False,
3992,133.081,65,Ben,0.8930,,1.0,0.0031,0.0035,0.0552,0.95,0.9582,0.7535,,False,
3993,133.115,65,Ben,0.8966,,1.0,0.0,0.0,0.072,0.9618,0.9566,0.7519,,False,
3994,133.148,65,Ben,0.8892,,1.0,0.0,0.0,0.0864,0.9461,0.9481,0.7655,,False,
3995,133.181,65,Ben,0.8890,,1.0,0.0,0.0,0.0964,0.9441,0.95,0.7716,,False,
3996,133.215,65,Ben,0.8921,,1.0,0.0,0.0,0.0991,0.9542,0.9487,0.7836,,False,
3997,133.248,65,Ben,0.8941,,1.0,0.0,0.0026,0.0877,0.9541,0.9573,0.775,,False,
3998,133.281,65,Ben,0.8934,,1.0,0.0,0.0026,0.0885,0.9488,0.9619,0.7581,,False,
3999,133.315,65,Ben,0.8925,,1.0,0.0261,0.0077,0.0903,0.9459,0.9621,0.7648,,False,
4000,133.348,65,Ben,0.8920,,1.0,0.0238,0.0,0.0826,0.9482,0.9567,0.7595,,False,
4001,133.381,65,Ben,0.8895,,1.0,0.0264,0.0,0.0734,0.9498,0.9442,0.7573,,False,
4002,133.415,65,Ben,0.8911,,1.0,0.0118,0.0,0.07,0.9496,0.9508,0.7493,,False,
4003,133.448,65,Ben,0.8911,,1.0,0.0167,0.0,0.0626,0.947,0.9545,0.7587,,False,
4004,133.481,65,Ben,0.8923,,1.0,0.0181,0.0051,0.0776,0.9467,0.96,0.7707,,False,
4005,133.515,65,Ben,0.8944,,1.0,0.0228,0.0,0.0881,0.9531,0.9599,0.7739,,False,
4006,133.548,65,Ben,0.8965,,1.0,0.0197,0.0,0.0926,0.9588,0.9606,0.7677,,False,
4007,133.581,65,Ben,0.8933,,1.0,0.003,0.0,0.0877,0.9527,0.9556,0.7916,,False,
4008,133.615,65,Ben,0.8940,,1.0,0.0096,0.0035,0.0911,0.9555,0.9549,0.8095,,False,
4009,133.648,65,Ben,0.8951,,1.0,0.0064,0.0,0.0855,0.9587,0.9548,0.8135,,False,
4010,133.682,65,Ben,0.8966,,1.0,0.0089,0.0,0.0662,0.9565,0.964,0.8071,,False,
4011,133.715,65,Ben,0.8931,,1.0,0.0129,0.0,0.0706,0.956,0.9504,0.7958,,False,
4016,133.882,65,Ben,0.8737,,1.0,0.0,0.0,0.0662,0.9555,0.9561,0.766,,False,
4017,133.915,65,Ben,0.8872,,1.0,0.0,0.0,0.0786,0.9373,0.9522,0.782,,False,
4018,133.948,65,Ben,0.8911,,1.0,0.0,0.0035,0.1059,0.9509,0.9491,0.7761,,False,
4019,133.982,65,Ben,0.8914,,1.0,0.0,0.0,0.1089,0.9539,0.9462,0.7984,,False,
4020,134.015,65,Ben,0.8891,,1.0,0.0,0.0243,0.1086,0.9495,0.9428,0.7977,,False,
4021,134.048,65,Ben,0.8842,,1.0,0.0,0.0,0.097,0.9461,0.927,0.7767,,False,
4022,134.082,65,Ben,0.8762,,1.0,0.0009,0.0102,0.0763,0.9409,0.9012,0.7876,,False,
4023,134.115,65,Ben,0.8727,,1.0,0.0,0.0051,0.0846,0.9418,0.8855,0.7553,,False,
4026,134.215,65,Ben,0.8550,,1.0,0.0086,0.0,0.0355,0.9542,0.8954,0.7271,,False,
4027,134.248,65,Ben,0.8761,,1.0,0.0049,0.0,0.0261,0.9535,0.8829,0.7109,,False,
4029,134.315,65,Ben,0.8518,,1.0,0.0,0.0,0.026,0.9532,0.8776,0.7031,,False,
4030,134.348,65,Ben,0.8732,,1.0,0.0,0.0,0.049,0.9531,0.8713,0.6988,,False,
4031,134.382,65,Ben,0.8680,,1.0,0.001,0.0,0.0294,0.9429,0.8642,0.6994,,False,
4032,134.415,65,Ben,0.8726,,1.0,0.0128,0.0,0.026,0.9428,0.8837,0.7043,,False,
4033,134.448,65,Ben,0.8687,,1.0,0.014,0.0,0.0327,0.9469,0.8614,0.7046,,False,
4034,134.482,65,Ben,0.8695,,1.0,0.0161,0.0,0.0373,0.9437,0.8692,0.726,,False,
4035,134.515,65,Ben,0.8719,,1.0,0.0074,0.0,0.0526,0.9438,0.8793,0.7425,,False,
4036,134.549,65,Ben,0.8721,,1.0,0.0,0.0,0.0544,0.9415,0.8831,0.7447,,False,
4037,134.582,65,Ben,0.8709,,1.0,0.0,0.0,0.0559,0.9387,0.8824,0.758,,False,
4038,134.615,65,Ben,0.8739,,1.0,0.0,0.0,0.053,0.9384,0.895,0.7692,,False,
4039,134.649,65,Ben,0.8779,,1.0,0.0139,0.0035,0.0559,0.9387,0.9116,0.783,,False,
4040,134.682,65,Ben,0.8780,,1.0,0.0417,0.0,0.0584,0.9323,0.9211,0.7647,,False,
4041,134.715,65,Ben,0.8766,,1.0,0.0,0.0,0.0262,0.9247,0.9258,0.7606,,False,
4042,134.749,65,Ben,0.8753,,1.0,0.0,0.0,0.0196,0.9045,0.9489,0.7693,,False,
4047,134.915,65,Ben,0.8505,,1.0,0.0,0.0,0.0923,0.9033,0.9393,0.7529,,False,
4048,134.949,65,Ben,0.8717,,1.0,0.0,0.0,0.1082,0.9032,0.936,0.7546,,False,
4049,134.982,65,Ben,0.8736,,1.0,0.0,0.0,0.1279,0.9074,0.938,0.7753,,False,
4050,135.015,65,Ben,0.8741,,1.0,0.0,0.0,0.1414,0.9165,0.9269,0.7694,,False,
4051,135.049,65,Ben,0.8780,,1.0,0.0,0.0069,0.1577,0.9235,0.9335,0.7573,,False,
4052,135.082,65,Ben,0.8799,,1.0,0.0,0.0035,0.1489,0.9298,0.9325,0.7741,,False,
4053,135.115,65,Ben,0.8836,,1.0,0.0035,0.0174,0.1466,0.9341,0.9419,0.7694,,False,
4054,135.149,65,Ben,0.8814,,1.0,0.0035,0.0139,0.1326,0.9316,0.9359,0.7641,,False,
4055,135.182,65,Ben,0.8812,,1.0,0.0,0.0417,0.1136,0.9376,0.9267,0.7615,,False,
4056,135.215,65,Ben,0.8803,,1.0,0.0,0.0139,0.0876,0.9424,0.9163,0.7446,,False,
4057,135.249,65,Ben,0.8818,,1.0,0.0,0.0035,0.0722,0.9471,0.9157,0.7604,,False,
4059,135.315,65,Ben,0.8544,,1.0,0.0,0.0051,0.0284,0.9414,0.9014,0.7475,,False,
4060,135.349,65,Ben,0.8729,,1.0,0.0201,0.0,0.0278,0.9392,0.8898,0.7237,,False,
4061,135.382,65,Ben,0.8709,,1.0,0.019,0.0051,0.0279,0.9353,0.8871,0.7169,,False,
4062,135.415,65,Ben,0.8717,,1.0,0.0067,0.0026,0.0221,0.9373,0.8877,0.6997,,False,
4063,135.449,65,Ben,0.8688,,1.0,0.0052,0.0,0.0347,0.9394,0.8725,0.7126,,False,
4064,135.482,65,Ben,0.8707,,1.0,0.0001,0.0,0.0401,0.9452,0.8721,0.698,,False,
4065,135.516,65,Ben,0.8691,,1.0,0.0,0.0,0.0401,0.9414,0.8708,0.7076,,False,
4066,135.549,65,Ben,0.8671,,1.0,0.0,0.0,0.0497,0.9386,0.8664,0.7125,,False,
4067,135.582,65,Ben,0.8648,,1.0,0.0,0.0026,0.0477,0.9323,0.866,0.7264,,False,
4068,135.616,65,Ben,0.8640,,1.0,0.0,0.0051,0.0459,0.9346,0.8592,0.7303,,False,
4069,135.649,65,Ben,0.8596,,1.0,0.0,0.0026,0.0306,0.9312,0.846,0.7225,,False,
4070,135.682,65,Ben,0.8592,,1.0,0.0,0.0,0.025,0.9298,0.8462,0.7423,,False,
4071,135.716,65,Ben,0.8570,,1.0,0.0,0.0,0.0331,0.9348,0.8299,0.7382,,False,
4072,135.749,65,Ben,0.8523,,1.0,0.0,0.0069,0.0366,0.9318,0.8145,0.7535,,False,
4074,135.816,65,Ben,0.8234,,1.0,0.0035,0.0069,0.0501,0.9395,0.7904,0.7496,,False,
4075,135.849,65,Ben,0.8503,,1.0,0.0,0.0035,0.0622,0.9415,0.7923,0.7411,,False,
4076,135.882,65,Ben,0.8502,,1.0,0.0208,0.0,0.0604,0.9501,0.78,0.7486,,False,
4077,135.916,65,Ben,0.8504,,1.0,0.0035,0.0,0.0632,0.9518,0.7781,0.7492,,False,
4084,136.149,65,Ben,0.7942,,1.0,0.0,0.1289,0.0501,0.9191,0.7264,0.715,,False,
4085,136.182,65,Ben,0.8230,,1.0,0.0005,0.0185,0.0352,0.9173,0.713,0.7055,,False,
4086,136.216,65,Ben,0.8214,,1.0,0.0,0.0444,0.0507,0.929,0.6896,0.7034,,False,
4087,136.249,65,Ben,0.8179,,1.0,0.0096,0.0093,0.0664,0.9201,0.6879,0.7069,,False,
4088,136.282,65,Ben,0.8262,,1.0,0.0686,0.0114,0.0547,0.9312,0.7065,0.7546,punch,False,
4101,136.716,65,Ben,0.8132,,1.0,0.0,0.0,0.0459,0.907,0.8196,0.7674,,False,
4102,136.749,65,Ben,0.8419,,1.0,0.0,0.0,0.0467,0.9103,0.8015,0.6532,,False,
4103,136.783,65,Ben,0.8548,,1.0,0.0,0.0059,0.0604,0.8985,0.8721,0.6832,,False,
4104,136.816,65,Ben,0.8488,,1.0,0.0,0.0098,0.0395,0.8775,0.877,0.706,,False,
4105,136.849,65,Ben,0.8518,,1.0,0.0,0.0,0.0355,0.9036,0.8523,0.7438,,False,
4148,138.283,65,Ben,0.7355,,1.0,0.0,0.0,0.0173,0.8691,0.7356,0.8677,,False,
4149,138.317,65,Ben,0.8041,,1.0,0.0,0.0,0.007,0.8686,0.7033,0.8275,,False,
4150,138.35,65,Ben,0.7846,,1.0,0.0,0.0,0.0032,0.8532,0.6436,0.7553,,False,
4151,138.383,65,Ben,0.7843,,1.0,0.0,0.0,0.0049,0.8391,0.6624,0.7654,,False,
4152,138.417,65,Ben,0.7733,,1.0,0.0,0.0,0.0095,0.8192,0.6449,0.7578,,False,
4153,138.45,65,Ben,0.7772,,1.0,0.0,0.0,0.0029,0.8477,0.6207,0.7274,,False,
4181,139.384,65,Ben,0.7961,,1.0,0.0,0.0,0.0138,0.9158,0.9113,0.6907,,False,
4182,139.417,65,Ben,0.8672,,1.0,0.0,0.0104,0.0322,0.9153,0.9,0.6717,,False,
4183,139.45,65,Ben,0.8676,,1.0,0.0,0.0104,0.0545,0.9099,0.9094,0.6397,,False,
4184,139.484,65,Ben,0.8699,,1.0,0.0,0.0069,0.09,0.9075,0.9225,0.6854,,False,
4185,139.517,65,Ben,0.8627,,1.0,0.0,0.0,0.1231,0.8864,0.9222,0.6693,,False,
4186,139.55,65,Ben,0.8487,,1.0,0.0,0.0035,0.125,0.8559,0.9071,0.6641,,False,
4187,139.584,65,Ben,0.8444,,1.0,0.0,0.0035,0.1437,0.8562,0.8889,0.6868,,False,
4188,139.617,65,Ben,0.8560,,1.0,0.0,0.0,0.142,0.8802,0.9031,0.6828,,False,
4189,139.65,65,Ben,0.8478,,1.0,0.0,0.0,0.1338,0.8666,0.8881,0.6666,,False,
4190,139.684,65,Ben,0.8445,,1.0,0.0,0.0,0.1758,0.8606,0.8829,0.6689,,False,
4193,139.784,65,Ben,0.8252,,1.0,0.0048,0.0204,0.1394,0.8594,0.9098,0.6804,,False,
4194,139.817,65,Ben,0.8531,,1.0,0.0101,0.0204,0.1074,0.8613,0.9178,0.6733,,False,
4195,139.85,65,Ben,0.8487,,1.0,0.0069,0.0451,0.0888,0.8553,0.9077,0.6729,,False,
4196,139.884,65,Ben,0.8583,,1.0,0.0,0.0556,0.1029,0.881,0.9114,0.6726,,False,
4197,139.917,65,Ben,0.8598,,1.0,0.0,0.0764,0.1428,0.8905,0.9045,0.6765,,False,
4198,139.95,65,Ben,0.8587,,1.0,0.0,0.0347,0.1761,0.8944,0.8941,0.6647,,False,
4199,139.984,65,Ben,0.8494,,1.0,0.0,0.0035,0.1598,0.8796,0.8763,0.6338,,False,
4200,140.017,65,Ben,0.8529,,1.0,0.0031,0.0174,0.1562,0.8761,0.896,0.6265,,False,
4201,140.05,65,Ben,0.8597,,1.0,0.006,0.0139,0.1343,0.8789,0.9204,0.6574,,False,
4202,140.084,65,Ben,0.8587,,1.0,0.0224,0.0104,0.14,0.8806,0.9138,0.6743,,False,
4203,140.117,65,Ben,0.8608,,1.0,0.0484,0.0139,0.132,0.8829,0.9194,0.6902,,False,
4204,140.151,65,Ben,0.8623,,1.0,0.0665,0.0174,0.1335,0.8921,0.9123,0.6974,,False,
4205,140.184,65,Ben,0.8612,,1.0,0.0709,0.0139,0.1417,0.8942,0.9049,0.6852,,False,
4206,140.217,65,Ben,0.8627,,1.0,0.0663,0.0104,0.1196,0.8914,0.9152,0.6985,,False,
4207,140.251,65,Ben,0.8625,,1.0,0.0467,0.0035,0.1122,0.8911,0.9146,0.6985,,False,
4208,140.284,65,Ben,0.8626,,1.0,0.0426,0.0069,0.1014,0.8909,0.9153,0.7006,,False,
4209,140.317,65,Ben,0.8645,,1.0,0.0284,0.0069,0.1006,0.8913,0.9229,0.7099,,False,
4210,140.351,65,Ben,0.8648,,1.0,0.0242,0.0069,0.1116,0.8902,0.9255,0.7122,,False,
4211,140.384,65,Ben,0.7232,,0.0,0.0192,0.0069,0.1274,0.8881,0.9218,0.7305,,False,
4212,140.417,65,Ben,0.7208,,0.0,0.0019,0.0035,0.1442,0.8851,0.916,0.7293,,False,
4213,140.451,65,Ben,0.7249,,0.0,0.0087,0.0,0.1545,0.8892,0.9273,0.7464,,False,
4214,140.484,65,Ben,0.7217,,0.0,0.0,0.0,0.1617,0.8842,0.9212,0.7383,,False,
4215,140.517,65,Ben,0.7214,,0.0,0.0,0.0,0.1583,0.885,0.9189,0.7306,,False,
4216,140.551,65,Ben,0.8650,face_mismatch,1.0,0.0,0.0,0.1463,0.8822,0.9117,0.7389,,False,
4217,140.584,65,Ben,0.8659,face_mismatch,1.0,0.0,0.0035,0.1418,0.8825,0.9176,0.7471,,False,
4218,140.617,65,Ben,0.8672,face_mismatch,1.0,0.0,0.0,0.1492,0.8815,0.9267,0.7705,,False,
4219,140.651,65,Ben,0.8694,face_mismatch,1.0,0.0031,0.0035,0.1782,0.8836,0.9319,0.7766,,False,
4226,140.884,65,Ben,0.8480,,1.0,0.0,0.0,0.1234,0.9024,0.9276,0.7838,,False,
4227,140.917,65,Ben,0.8730,,1.0,0.0,0.0,0.1178,0.8999,0.9458,0.8052,,False,
4228,140.951,65,Ben,0.8717,,1.0,0.0,0.0,0.1034,0.8983,0.9427,0.8203,,False,
4229,140.984,65,Ben,0.8703,,1.0,0.0,0.0,0.058,0.8853,0.9555,0.857,,False,
4230,141.018,65,Ben,0.8632,,1.0,0.0,0.0,0.0587,0.8657,0.9538,0.8639,,False,
4231,141.051,65,Ben,0.8574,,1.0,0.0064,0.0,0.0467,0.8485,0.9539,0.8648,,False,
4232,141.084,65,Ben,0.8626,,1.0,0.0129,0.0,0.0375,0.861,0.9576,0.8465,,False,
4233,141.118,65,Ben,0.8629,,1.0,0.0219,0.0139,0.04,0.8651,0.9531,0.8262,,False,
4234,141.151,65,Ben,0.8630,,1.0,0.022,0.0104,0.0506,0.8776,0.9359,0.796,,False,
4235,141.184,65,Ben,0.8680,,1.0,0.049,0.0139,0.0603,0.8829,0.9492,0.7856,,False,
4236,141.218,65,Ben,0.8704,,1.0,0.0379,0.0069,0.0679,0.8862,0.9546,0.8045,,False,
4237,141.251,65,Ben,0.8736,,1.0,0.0539,0.0104,0.0787,0.8912,0.961,0.8076,,False,
4238,141.284,65,Ben,0.8778,,1.0,0.0586,0.0069,0.0771,0.8939,0.9743,0.8164,,False,
4240,141.351,65,Ben,0.8609,,1.0,0.0723,0.0174,0.0852,0.9001,0.9744,0.8238,,False,
4241,141.384,65,Ben,0.8789,,1.0,0.0382,0.0347,0.0757,0.8968,0.9748,0.8186,,False,
4242,141.418,65,Ben,0.8786,,1.0,0.0243,0.0347,0.0647,0.8984,0.9716,0.8152,,False,
4243,141.451,65,Ben,0.8753,,1.0,0.0,0.0139,0.0721,0.8887,0.9714,0.8178,,False,
4244,141.484,65,Ben,0.8763,,1.0,0.0,0.0069,0.0687,0.8949,0.9668,0.8132,,False,
4245,141.518,65,Ben,0.8758,,1.0,0.0,0.0035,0.0741,0.8937,0.9666,0.8251,,False,
4246,141.551,65,Ben,0.8796,,1.0,0.0,0.0,0.0517,0.9033,0.9687,0.8324,,False,
4247,141.584,65,Ben,0.8794,,1.0,0.0,0.0035,0.0568,0.9054,0.9647,0.8311,,False,
4248,141.618,65,Ben,0.8780,,1.0,0.0,0.0174,0.0636,0.9036,0.9615,0.8323,,False,
4249,141.651,65,Ben,0.8818,,1.0,0.0,0.0382,0.0824,0.9133,0.9638,0.8427,,False,
4250,141.684,65,Ben,0.8829,,1.0,0.0,0.0243,0.0975,0.9155,0.965,0.8583,,False,
4251,141.718,65,Ben,0.8824,,1.0,0.0,0.0035,0.1131,0.9176,0.96,0.8593,,False,
4252,141.751,65,Ben,0.8815,,1.0,0.0,0.0069,0.118,0.9227,0.9493,0.8646,,False,
4253,141.784,65,Ben,0.8800,,1.0,0.0167,0.0278,0.1347,0.9219,0.9438,0.8561,,False,
4254,141.818,65,Ben,0.8817,,1.0,0.0102,0.0486,0.1449,0.922,0.9511,0.8545,,False,
4255,141.851,65,Ben,0.8818,,1.0,0.0102,0.0417,0.1334,0.9165,0.9593,0.8563,,False,
4256,141.884,65,Ben,0.8813,,1.0,0.0035,0.0451,0.1151,0.9113,0.9646,0.8626,,False,
4257,141.918,65,Ben,0.8813,,1.0,0.0067,0.0382,0.1096,0.9119,0.9637,0.8622,,False,
4258,141.951,65,Ben,0.8788,,1.0,0.0035,0.0382,0.1005,0.9039,0.9644,0.8636,,False,
4259,141.985,65,Ben,0.8789,,1.0,0.0035,0.0347,0.0929,0.9041,0.9648,0.8534,,False,
4260,142.018,65,Ben,0.8794,,1.0,0.0,0.0243,0.0904,0.9041,0.9666,0.8666,,False,
4261,142.051,65,Ben,0.8794,,1.0,0.0,0.0243,0.0765,0.9034,0.9678,0.8746,,False,
4262,142.085,65,Ben,0.8778,,1.0,0.0,0.0278,0.0692,0.9008,0.9646,0.8755,,False,
4263,142.118,65,Ben,0.8764,,1.0,0.0,0.0278,0.0744,0.8975,0.9635,0.8823,,False,
4264,142.151,65,Ben,0.8779,,1.0,0.0,0.0278,0.0776,0.9026,0.9625,0.8803,,False,
4265,142.185,65,Ben,0.8801,,1.0,0.0,0.0382,0.074,0.9095,0.9618,0.8695,,False,
4266,142.218,65,Ben,0.8805,,1.0,0.0035,0.0312,0.0727,0.9122,0.9599,0.8669,,False,
4267,142.251,65,Ben,0.8842,,1.0,0.0104,0.0312,0.0556,0.9191,0.9655,0.8621,,False,
4268,142.285,65,Ben,0.8827,,1.0,0.0104,0.0451,0.0486,0.9181,0.9606,0.883,,False,
4269,142.318,65,Ben,0.8811,,1.0,0.0243,0.0417,0.0486,0.9154,0.9579,0.8735,,False,
4270,142.351,65,Ben,0.8859,,1.0,0.0139,0.0451,0.0479,0.9231,0.967,0.8705,,False,
4271,142.385,65,Ben,0.8829,,1.0,0.0,0.0417,0.0382,0.919,0.9603,0.8761,,False,
4272,142.418,65,Ben,0.8880,,1.0,0.0104,0.0417,0.0353,0.9314,0.964,0.8651,,False,
4273,142.451,65,Ben,0.8892,,1.0,0.0067,0.0764,0.034,0.9369,0.961,0.8695,,False,
4274,142.485,65,Ben,0.8922,,1.0,0.0174,0.0694,0.0347,0.9376,0.9725,0.8581,,False,
4275,142.518,65,Ben,0.8940,,1.0,0.0312,0.0868,0.038,0.9435,0.9716,0.856,,False,
4276,142.551,65,Ben,0.8957,,1.0,0.0193,0.0972,0.0387,0.9473,0.9734,0.8442,,False,
4277,142.585,65,Ben,0.8948,,1.0,0.0196,0.0799,0.038,0.9455,0.9721,0.8463,,False,
4278,142.618,65,Ben,0.8947,,1.0,0.0284,0.0799,0.0368,0.9457,0.9716,0.8414,,False,
4279,142.651,65,Ben,0.8912,,1.0,0.0387,0.066,0.036,0.9389,0.9664,0.826,,False,
4280,142.685,65,Ben,0.8871,,1.0,0.024,0.059,0.0417,0.9289,0.9636,0.8338,,False,
4281,142.718,65,Ben,0.8849,,1.0,0.0255,0.0868,0.0346,0.9242,0.9612,0.8303,,False,
4283,142.785,65,Ben,0.8557,,1.0,0.0098,0.0764,0.0555,0.908,0.9538,0.8308,,False,
4284,142.818,65,Ben,0.8756,,1.0,0.0,0.0382,0.0636,0.9028,0.9526,0.8301,,False,
4285,142.851,65,Ben,0.8657,,1.0,0.0139,0.0312,0.075,0.886,0.9354,0.847,,False,
4286,142.885,65,Ben,0.8619,,1.0,0.0,0.0069,0.0778,0.8746,0.9355,0.8477,,False,
4287,142.918,65,Ben,0.8604,,1.0,0.0,0.0,0.0924,0.8694,0.9366,0.8492,,False,
4288,142.952,65,Ben,0.8614,,1.0,0.0,0.0,0.0909,0.8689,0.9414,0.8523,,False,
4289,142.985,65,Ben,0.8615,,1.0,0.0,0.0,0.0924,0.8718,0.9378,0.8548,,False,
4290,143.018,65,Ben,0.8616,,1.0,0.0278,0.0,0.0944,0.8776,0.9302,0.8548,,False,
4291,143.052,65,Ben,0.8641,,1.0,0.0,0.0,0.0857,0.8769,0.9415,0.8644,,False,
4292,143.085,65,Ben,0.8680,,1.0,0.0,0.0,0.0939,0.8833,0.9486,0.8631,,False,
4293,143.118,65,Ben,0.8701,,1.0,0.0,0.0,0.0964,0.891,0.9464,0.861,,False,
4294,143.152,65,Ben,0.8712,,1.0,0.0,0.0,0.091,0.8927,0.9486,0.86,,False,
4295,143.185,65,Ben,0.8745,,1.0,0.0,0.0035,0.0973,0.9031,0.9477,0.8654,,False,
4296,143.218,65,Ben,0.8782,,1.0,0.0,0.0035,0.0767,0.9126,0.9497,0.8654,,False,
4297,143.252,65,Ben,0.8805,,1.0,0.0,0.0035,0.0785,0.9208,0.9475,0.8582,,False,
4298,143.285,65,Ben,0.8823,,1.0,0.0,0.0069,0.09,0.9272,0.9459,0.8576,,False,
4299,143.318,65,Ben,0.8846,,1.0,0.0,0.0069,0.0865,0.9321,0.9485,0.8513,,False,
4300,143.352,65,Ben,0.8849,,1.0,0.0,0.0104,0.0923,0.9326,0.9492,0.8365,,False,
4301,143.385,65,Ben,0.8871,,1.0,0.0,0.0104,0.1046,0.9385,0.9499,0.8303,,False,
