frame,timestamp_seconds,track_id,selected_track_id,fighter_label,confidence,bbox,keypoints,red_glove_score,white_glove_score,blue_glove_score,blue_torso_score,white_uniform_score,black_belt_score,standing_score,reference_match_score,pose_reference_match_score,competition_fighter_score,exclude_reference_match_score,exclude_body_match_score,exclude_face_detected,exclude_face_match_score,face_detected,face_match_score,gabriel_candidate_score,id_red_wrist_score,id_white_glove_score,id_blue_glove_score,id_blue_torso_score,id_pose_reference_score,id_face_detected,id_face_match_score,id_exclude_reference_score,id_exclude_body_score,id_exclude_face_detected,id_exclude_face_score,id_competition_fighter_score,id_continuity_score,id_reset_side_score,id_match_gap,id_confirmed_not_top,id_hard_reject_active,id_rejection_reason,id_visual_state,strike_punch_score,strike_kick_score,strike_punch_endpoint_motion,strike_kick_endpoint_motion,strike_punch_extension_delta,strike_kick_extension_delta,strike_punch_extension_ratio,strike_kick_extension_ratio,strike_kick_foot_height_change,strike_kick_foot_elevation_body_heights,strike_kick_support_foot_motion_body_heights,strike_punch_opponent_distance_body_heights,strike_punch_target_approach_body_heights,strike_punch_target_distance_body_heights,strike_punch_target_alignment,strike_kick_opponent_distance_body_heights,strike_kick_used_recent_opponent,strike_punch_commitment_frames,strike_kick_commitment_frames,strike_punch_cooldown,strike_kick_cooldown,strike_punch_armed,strike_kick_armed,strike_candidate_type,strike_confirmed,strike_rejection_reason,estimated_action
875,29.133,15,3,fighter-15,3.8343,"[279, 420, 520, 718]","[[397.4079861111111, 458.1232638888888], [387.9939236111111, 453.4162326388888], [416.2361111111111, 453.4162326388888], [370.7348090277778, 465.4453125], [421.46614583333326, 464.9223090277777], [327.32552083333337, 522.9756944444445], [456.5073784722222, 521.9296875], [293.8532986111111, 579.9830729166666], [502.5316840277778, 585.2131076388889], [345.1076388888889, 551.2178819444445], [467.4904513888889, 551.2178819444445], [353.47569444444446, 681.4457465277777], [423.5581597222222, 680.9227430555555], [345.1076388888889, 701.3198784722223], [459.12239583333326, 710.2109375], [351.38368055555554, 657.3875868055555], [461.2144097222222, 657.3875868055555]]",0.0,0.0082,0.0,0.0178,0.017,0.8242,0.6318,0.7412,0.8872,0.0,0.7719,0.7719,False,0.0,False,0.0,0.6279,0.0,0.0082,0.0,0.0178,0.8872,False,0.0,0.7719,0.7719,False,0.0,0.0,0.3509,0.0,-0.2448,False,False,not_active_fighter_pair,candidate,0.0,1.5436,28.9883,38.5911,-11.2973,50.38,0.7471,21.2752,38.444,0.0789,0.2027,,,,,,False,0,4,0,0,True,True,kick,False,not_selected_fighter,
875,29.133,13,3,fighter-13,4.3309,"[450, 386, 525, 649]","[[489.21223958333337, 410.48502604166663], [490.92447916666663, 405.34830729166663], [482.79134114583337, 408.3447265625], [490.92447916666663, 407.91666666666663], [469.521484375, 413.05338541666663], [479.794921875, 430.60384114583337], [472.94596354166663, 447.29817708333337], [491.3525390625, 475.55013020833337], [487.92805989583337, 492.24446614583326], [505.05045572916674, 500.37760416666674], [509.3310546875, 527.3453776041666], [480.22298177083337, 508.5107421875], [475.51432291666663, 513.2194010416667], [483.21940104166663, 571.0074869791666], [481.93522135416663, 574.4319661458334], [478.08268229166663, 622.3746744791666], [477.65462239583337, 627.939453125]]",0.2909,0.3903,0.0179,0.0278,0.6154,0.6295,0.7503,0.8063,0.9015,0.0,0.7696,0.7696,False,0.0,False,0.0,0.7063,0.2909,0.3903,0.0179,0.0278,0.9015,False,0.0,0.7696,0.7696,False,0.0,0.0,0.4726,0.0,-0.1664,False,False,not_active_fighter_pair,candidate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,False,0,0,0,0,True,True,,False,history_warmup,
875,29.133,3,3,Gabriel,4.3691,"[758, 351, 823, 546]","[[772.7265625, 368.2021484375], [776.2177734375, 364.7109375], [771.7744140625, 364.3935546875], [786.3740234375, 368.2021484375], [773.6787109375, 367.5673828125], [799.7041015625, 388.83203125], [771.7744140625, 386.29296875], [815.890625, 414.857421875], [773.0439453125, 411.048828125], [805.734375, 437.3916015625], [769.2353515625, 431.0439453125], [790.1826171875, 438.34375], [774.630859375, 438.0263671875], [791.134765625, 486.2685546875], [771.7744140625, 481.8251953125], [791.4521484375, 530.7021484375], [787.9609375, 514.1982421875]]",0.0,0.6181,0.0,0.0384,0.7734,0.0151,0.7406,0.8321,0.877,1.0,0.8775,0.8775,False,0.0,False,0.0,0.8727,0.0,0.6181,0.0,0.0384,0.877,False,0.0,0.8775,0.8775,False,0.0,1.0,0.9465,1.0,0.1664,False,False,,confirmed,0.0,0.0079,8.5499,0.6446,-6.4768,2.4393,0.8831,1.0581,0.1579,0.0,0.0887,,,,,,False,0,0,0,0,True,True,,False,below_threshold,
876,29.167,15,3,fighter-15,3.8719,"[276, 419, 519, 718]","[[393.80859375, 456.17578125], [383.26171875, 451.95703125], [411.73828125, 452.484375], [366.9140625, 463.55859375], [418.59375, 464.0859375], [325.78125, 517.875], [451.81640625, 519.984375], [290.9765625, 574.828125], [499.8046875, 582.73828125], [337.91015625, 547.40625], [462.36328125, 548.4609375], [351.09375, 678.71484375], [421.23046875, 679.76953125], [347.9296875, 700.3359375], [456.03515625, 707.71875], [349.51171875, 636.52734375], [454.453125, 658.67578125]]",0.0,0.0143,0.0,0.0226,0.0153,0.8111,0.6349,0.7431,0.8914,0.0,0.7645,0.7645,False,0.0,False,0.0,0.6298,0.0,0.0143,0.0,0.0226,0.8914,False,0.0,0.7645,0.7645,False,0.0,0.0,0.3504,0.0,-0.2442,False,False,not_active_fighter_pair,candidate,0.0,2.6628,30.6472,66.5691,-10.5131,55.1359,0.7523,7.343,65.5469,0.1167,0.2353,,,,,,False,0,5,0,0,True,True,kick,False,not_selected_fighter,
876,29.167,13,3,fighter-13,4.369,"[449, 386, 526, 647]","[[490.048828125, 410.7236328125], [491.748046875, 406.05078125], [483.6767578125, 408.599609375], [492.1728515625, 407.75], [470.0830078125, 412.84765625], [479.4287109375, 430.2646484375], [473.4814453125, 446.83203125], [490.4736328125, 473.5947265625], [488.7744140625, 492.2861328125], [504.4921875, 499.0830078125], [510.439453125, 526.6953125], [479.853515625, 507.154296875], [475.60546875, 511.40234375], [481.9775390625, 570.4501953125], [481.552734375, 572.9990234375], [476.0302734375, 622.2763671875], [478.154296875, 627.3740234375]]",0.3061,0.4566,0.0,0.025,0.6254,0.5712,0.7552,0.8208,0.8985,1.0,0.7783,0.7783,False,0.0,False,0.0,0.7076,0.3061,0.4566,0.0,0.025,0.8985,False,0.0,0.7783,0.7783,False,0.0,1.0,0.4679,0.0,-0.1664,False,True,red_glove,candidate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,False,0,0,0,0,True,True,,False,history_warmup,
876,29.167,3,3,Gabriel,4.3712,"[758, 351, 824, 546]","[[773.2265625, 368.2021484375], [776.7177734375, 364.7109375], [771.95703125, 364.3935546875], [786.556640625, 367.884765625], [773.861328125, 367.5673828125], [799.88671875, 388.5146484375], [771.95703125, 385.9755859375], [816.390625, 414.22265625], [773.5439453125, 410.4140625], [804.96484375, 436.7568359375], [770.052734375, 430.7265625], [789.73046875, 438.6611328125], [774.1787109375, 438.0263671875], [791.3173828125, 485.6337890625], [773.5439453125, 484.046875], [791.9521484375, 530.0673828125], [788.4609375, 517.3720703125]]",0.0,0.6076,0.0,0.0383,0.7722,0.0147,0.7389,0.8383,0.8767,1.0,0.8799,0.8799,False,0.0,False,0.0,0.874,0.0,0.6076,0.0,0.0383,0.8767,False,0.0,0.8799,0.8799,False,0.0,1.0,0.9473,1.0,0.1664,False,False,,confirmed,0.0,0.0234,6.8811,1.0671,-6.4118,0.487,0.8833,1.0054,0.4688,0.0,0.0773,1.3641,-0.0072,1.2541,-0.2637,1.3641,False,0,0,0,0,True,True,,False,below_threshold,
877,29.2,15,3,fighter-15,3.918,"[275, 418, 517, 718]","[[392.84895833333326, 456.66319444444446], [382.8706597222222, 451.41145833333337], [410.7048611111111, 452.46180555555554], [365.53993055555554, 462.9652777777778], [416.48177083333337, 462.44010416666674], [323.5260416666667, 514.4322916666666], [449.0425347222222, 518.6336805555555], [289.38975694444446, 570.6258680555555], [496.3081597222222, 579.5538194444445], [336.1302083333333, 545.9427083333334], [462.6970486111111, 547.5182291666666], [347.68402777777777, 676.7109375], [417.53211805555554, 677.2361111111112], [346.10850694444446, 700.8689236111112], [454.29427083333337, 712.9479166666666], [348.734375, 632.0711805555555], [457.4453125, 639.9487847222223]]",0.0,0.0208,0.0,0.027,0.0114,0.8073,0.6617,0.7333,0.8883,0.0,0.7916,0.7916,False,0.0,False,0.0,0.6298,0.0,0.0208,0.0,0.027,0.8883,False,0.0,0.7916,0.7916,False,0.0,0.0,0.3481,0.0,-0.2438,False,False,not_active_fighter_pair,candidate,0.0,0.8236,27.6069,23.6185,-6.1609,12.3175,0.8464,1.3809,16.4714,0.1116,0.0344,,,,,,False,0,0,0,0,True,True,,False,below_threshold,
877,29.2,13,3,fighter-13,4.3733,"[450, 386, 527, 647]","[[491.4736328125, 410.7236328125], [492.748046875, 405.6259765625], [484.6767578125, 408.599609375], [491.8984375, 407.75], [470.658203125, 412.84765625], [470.2333984375, 429.83984375], [474.056640625, 447.2568359375], [488.0751953125, 474.01953125], [489.349609375, 493.1357421875], [503.3681640625, 498.2333984375], [511.439453125, 526.6953125], [477.0302734375, 508.00390625], [475.3310546875, 513.1015625], [480.00390625, 570.4501953125], [483.40234375, 572.57421875], [473.20703125, 619.7275390625], [479.154296875, 627.3740234375]]",0.3117,0.523,0.0,0.0344,0.639,0.5217,0.7568,0.8342,0.8939,1.0,0.8009,0.8009,False,0.0,False,0.0,0.7093,0.3117,0.523,0.0,0.0344,0.8939,False,0.0,0.8009,0.8009,False,0.0,1.0,0.4677,0.0,-0.1643,False,True,red_glove,candidate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,False,0,0,0,0,True,True,,False,history_warmup,
877,29.2,3,3,Gabriel,4.3323,"[758, 351, 825, 546]","[[773.4091796875, 367.884765625], [777.2177734375, 364.3935546875], [772.45703125, 364.076171875], [786.7392578125, 367.884765625], [773.7265625, 367.5673828125], [800.38671875, 388.5146484375], [772.45703125, 386.29296875], [816.255859375, 413.587890625], [774.0439453125, 410.7314453125], [804.5126953125, 435.8046875], [770.2353515625, 429.45703125], [789.595703125, 438.34375], [774.6787109375, 437.3916015625], [791.1826171875, 485.951171875], [774.99609375, 484.681640625], [791.1826171875, 530.384765625], [790.865234375, 518.0068359375]]",0.0,0.6424,0.0,0.0387,0.7782,0.0134,0.7389,0.8381,0.8752,1.0,0.8759,0.8759,False,0.0,False,0.0,0.8736,0.0,0.6424,0.0,0.0387,0.8752,False,0.0,0.8759,0.8759,False,0.0,1.0,0.9475,1.0,0.1643,False,False,,confirmed,0.0,0.068,5.9354,9.9648,-5.5339,2.7184,0.8956,1.0342,1.3607,0.1145,0.0146,1.362,-0.0048,1.2496,-0.2022,1.362,False,0,0,0,0,True,True,,False,below_threshold,
878,29.233,15,3,fighter-15,3.9342,"[274, 416, 514, 718]","[[390.35416666666663, 455.02083333333337], [379.9375, 450.33333333333337], [408.0625, 450.85416666666663], [363.79166666666663, 461.79166666666663], [414.3125, 461.27083333333337], [321.0833333333333, 513.875], [446.08333333333337, 516.4791666666667], [287.75, 567.5208333333334], [493.47916666666663, 576.375], [334.10416666666663, 545.125], [455.97916666666663, 546.6875], [346.6041666666667, 675.8541666666666], [415.875, 676.375], [345.5625, 711.7916666666666], [454.41666666666663, 714.3958333333334], [347.125, 631.5833333333334], [461.1875, 711.2708333333334]]",0.0,0.0095,0.0,0.0284,0.0109,0.8048,0.664,0.7283,0.8889,0.0,0.7899,0.7899,False,0.0,False,0.0,0.6299,0.0,0.0095,0.0,0.0284,0.8889,False,0.0,0.7899,0.7899,False,0.0,0.0,0.35,0.0,-0.2437,False,False,not_active_fighter_pair,candidate,0.0,0.6423,23.4342,16.058,-2.9478,15.9674,0.9199,1.5641,15.9831,0.3974,0.3886,,,,,,False,0,0,0,0,True,True,,False,below_threshold,
878,29.233,13,3,fighter-13,4.4846,"[450, 386, 529, 647]","[[493.3232421875, 410.7236328125], [493.748046875, 405.6259765625], [487.3759765625, 408.599609375], [489.0751953125, 408.599609375], [472.5078125, 413.697265625], [467.41015625, 430.689453125], [475.90625, 448.53125], [487.3759765625, 474.4443359375], [489.9248046875, 492.7109375], [504.79296875, 497.80859375], [512.0146484375, 527.9697265625], [471.2333984375, 508.4287109375], [475.90625, 513.951171875], [476.755859375, 571.2998046875], [483.1279296875, 574.2734375], [473.7822265625, 620.5771484375], [478.8798828125, 627.3740234375]]",0.275,0.5153,0.0,0.0363,0.6275,0.4794,0.7536,0.8358,0.8892,1.0,0.8035,0.8035,False,0.0,False,0.0,0.7071,0.275,0.5153,0.0,0.0363,0.8892,False,0.0,0.8035,0.8035,False,0.0,1.0,0.4655,0.0,-0.1666,False,True,red_glove,candidate,0.0,0.0,6.8733,9.4837,-0.9638,-3.1591,0.9876,0.9726,3.0078,0.0389,0.0674,,,,,,False,0,0,0,0,True,True,,False,below_threshold,
878,29.233,3,3,Gabriel,4.2733,"[758, 351, 824, 546]","[[773.861328125, 367.5673828125], [777.669921875, 364.076171875], [772.591796875, 364.076171875], [787.5087890625, 367.5673828125], [773.861328125, 367.5673828125], [799.5693359375, 387.8798828125], [772.2744140625, 386.927734375], [816.0732421875, 413.2705078125], [774.1787109375, 412.6357421875], [803.060546875, 435.8046875], [770.6875, 432.630859375], [789.73046875, 439.2958984375], [775.4482421875, 438.34375], [790.6826171875, 485.31640625], [778.939453125, 485.31640625], [791.3173828125, 529.4326171875], [792.904296875, 520.86328125]]",0.0,0.6111,0.0,0.0367,0.7825,0.0142,0.7308,0.8447,0.8756,1.0,0.8855,0.8855,False,0.0,False,0.0,0.8736,0.0,0.6111,0.0,0.0367,0.8756,False,0.0,0.8855,0.8855,False,0.0,1.0,0.9465,1.0,0.1666,False,False,,confirmed,0.0418,0.2063,2.888,9.5109,0.5017,5.45,1.0111,1.0691,4.126,0.1158,0.0114,1.3556,-0.0096,1.1242,-0.8696,1.3556,False,0,0,0,0,True,True,,False,below_threshold,
879,29.267,15,3,fighter-15,3.9466,"[275, 414, 510, 718]","[[388.9301215277778, 454.31380208333326], [378.73046875, 449.72395833333326], [406.26953125, 450.2339409722222], [362.92100694444446, 460.9435763888888], [412.89930555555554, 460.43359375], [321.10243055555554, 511.9418402777777], [442.98828125, 513.9817708333334], [287.95355902777777, 566.0], [490.92664930555554, 575.1796875], [334.87196180555554, 543.5607638888888], [454.20789930555554, 545.0907118055555], [346.0915798611111, 675.6462673611111], [414.9392361111111, 675.1362847222223], [344.56163194444446, 715.9348958333334], [452.6779513888889, 716.9548611111111], [346.6015625, 630.7677951388888], [467.97743055555554, 634.84765625]]",0.0,0.0078,0.0,0.0264,0.0089,0.8152,0.6744,0.7157,0.8852,0.0,0.7978,0.7978,False,0.0,False,0.0,0.6277,0.0,0.0078,0.0,0.0264,0.8852,False,0.0,0.7978,0.7978,False,0.0,0.0,0.3504,0.0,-0.2462,False,False,not_active_fighter_pair,candidate,0.1163,0.0774,20.2353,10.2863,1.3954,6.7051,1.0441,1.1119,1.5473,0.0,0.0073,,,,,,False,0,0,0,0,True,True,,False,below_threshold,
879,29.267,13,3,fighter-13,4.4443,"[450, 386, 531, 647]","[[494.3232421875, 411.5732421875], [494.3232421875, 406.4755859375], [488.3759765625, 409.0244140625], [487.5263671875, 409.44921875], [473.5078125, 413.697265625], [465.4365234375, 430.689453125], [476.90625, 448.9560546875], [484.1279296875, 471.8955078125], [490.9248046875, 494.41015625], [502.39453125, 500.357421875], [513.0146484375, 528.8193359375], [468.8349609375, 508.00390625], [477.3310546875, 512.251953125], [473.0830078125, 570.025390625], [486.251953125, 572.9990234375], [471.80859375, 618.453125], [479.455078125, 626.94921875]]",0.2618,0.6406,0.0,0.0355,0.63,0.4536,0.752,0.8411,0.8832,1.0,0.8167,0.8167,False,0.0,False,0.0,0.707,0.2618,0.6406,0.0,0.0355,0.8832,False,0.0,0.8167,0.8167,False,0.0,1.0,0.4677,0.0,-0.1669,False,True,red_glove,candidate,0.1303,0.0011,3.2569,1.7287,2.6536,0.2715,1.0348,1.005,0.0228,0.0,0.0504,,,,,,False,0,0,0,0,True,True,,False,below_threshold,
879,29.267,3,3,Gabriel,4.2329,"[759, 351, 823, 546]","[[774.8134765625, 367.25], [778.6220703125, 364.076171875], [773.2265625, 363.7587890625], [788.4609375, 367.5673828125], [773.861328125, 367.25], [799.5693359375, 387.2451171875], [772.9091796875, 386.927734375], [815.755859375, 412.953125], [773.2265625, 413.2705078125], [802.7431640625, 435.4873046875], [770.052734375, 432.630859375], [789.73046875, 437.3916015625], [776.400390625, 436.7568359375], [790.365234375, 484.9990234375], [780.84375, 484.046875], [791.634765625, 529.115234375], [794.4912109375, 520.86328125]]",0.0,0.5903,0.0,0.0367,0.7742,0.0142,0.7292,0.8416,0.8776,1.0,0.8847,0.8847,False,0.0,False,0.0,0.8739,0.0,0.5903,0.0,0.0367,0.8776,False,0.0,0.8847,0.8847,False,0.0,1.0,0.9482,1.0,0.1669,False,False,,confirmed,0.0264,0.3838,1.5183,9.5953,0.3168,8.8075,1.007,1.1141,7.9346,0.1161,0.0211,1.3513,-0.0033,1.1182,-0.5623,1.3513,False,0,0,0,0,True,True,,False,below_threshold,
880,29.3,15,3,fighter-15,3.9314,"[276, 414, 507, 718]","[[388.99348958333326, 454.20963541666663], [378.46614583333337, 449.69791666666663], [406.03776041666663, 450.19921875], [362.92578125, 460.7265625], [412.05338541666674, 459.72395833333337], [320.81640625, 510.85677083333326], [444.13671875, 512.3606770833333], [289.7356770833333, 565.4986979166667], [487.75, 574.5221354166666], [334.8528645833333, 540.9348958333333], [452.15755208333326, 545.9479166666667], [345.8815104166667, 673.7799479166666], [414.05859375, 673.2786458333334], [344.87890625, 716.8919270833334], [450.65364583333337, 716.8919270833334], [346.3828125, 629.6653645833334], [456.66927083333326, 632.6731770833334]]",0.0,0.0054,0.0,0.0268,0.0058,0.8208,0.6777,0.6991,0.8904,0.0,0.8003,0.8003,False,0.0,False,0.0,0.625,0.0,0.0054,0.0,0.0268,0.8904,False,0.0,0.8003,0.8003,False,0.0,0.0,0.347,0.0,-0.252,False,False,not_active_fighter_pair,candidate,0.271,0.8089,16.2133,20.2234,3.2519,19.9685,1.104,1.8269,20.0564,0.3868,0.0841,,,,,,False,0,0,0,0,True,True,,False,below_threshold,
880,29.3,13,3,fighter-13,4.4911,"[449, 386, 533, 646]","[[494.38541666666663, 411.8984375], [494.80859375, 407.24348958333337], [488.88411458333337, 409.78255208333337], [479.15104166666663, 410.20572916666663], [473.64973958333337, 414.01432291666663], [465.609375, 430.94140625], [478.3046875, 449.984375], [485.49869791666663, 475.375], [491.42317708333337, 494.84114583333326], [504.96484375, 499.07291666666674], [514.2747395833334, 528.6953125], [468.1484375, 509.22916666666674], [477.45833333333337, 513.0377604166667], [471.11067708333337, 568.8971354166666], [485.921875, 571.4361979166666], [469.41796875, 617.9856770833334], [479.15104166666663, 626.0260416666666]]",0.2957,0.5977,0.0,0.0377,0.5971,0.4413,0.7503,0.8253,0.883,1.0,0.7968,0.7968,False,0.0,False,0.0,0.7015,0.2957,0.5977,0.0,0.0377,0.883,False,0.0,0.7968,0.7968,False,0.0,1.0,0.4624,0.0,-0.1755,False,True,red_glove,candidate,0.0523,0.0715,1.3075,1.7887,4.4774,1.3297,1.0603,1.0248,1.7318,0.0,0.0585,,,,,,False,0,0,0,0,True,True,,False,below_threshold,
880,29.3,3,3,Gabriel,4.2499,"[760, 351, 823, 545]","[[775.0807291666666, 367.1666666666667], [778.8697916666666, 364.0091145833333], [773.501953125, 363.693359375], [788.658203125, 367.7981770833333], [774.44921875, 367.1666666666667], [799.7096354166666, 387.0592447916667], [774.1334635416666, 386.7434895833333], [815.8131510416666, 413.58268229166663], [775.0807291666666, 413.58268229166663], [801.919921875, 435.36979166666663], [771.2916666666666, 434.10677083333337], [790.2369791666666, 436.94856770833337], [777.291015625, 436.00130208333337], [789.9212239583334, 484.62760416666663], [783.921875, 483.36458333333337], [791.5, 528.8333333333334], [795.6048177083334, 521.88671875]]",0.0,0.5903,0.0,0.0387,0.7796,0.0163,0.7324,0.8546,0.8754,1.0,0.8947,0.8947,False,0.0,False,0.0,0.877,0.0,0.5903,0.0,0.0387,0.8754,False,0.0,0.8947,0.8947,False,0.0,1.0,0.9495,1.0,0.1755,False,False,,confirmed,0.1476,0.4367,3.6891,10.9174,2.6255,10.4868,1.0586,1.1356,9.7135,0.1162,0.0184,1.3573,-0.0042,1.1231,-0.2907,1.3573,False,0,0,0,0,True,True,,False,below_threshold,
881,29.333,15,3,fighter-15,3.9045,"[278, 414, 504, 719]","[[389.01432291666674, 454.30924479166663], [378.09309895833337, 449.34505208333337], [406.38899739583326, 449.84147135416663], [362.7041015625, 460.26627604166663], [411.849609375, 458.77701822916663], [321.0048828125, 510.40462239583326], [443.62044270833337, 510.90104166666674], [292.2125651041667, 566.5], [484.8232421875, 573.4498697916666], [340.365234375, 540.6861979166667], [452.0595703125, 543.6647135416667], [345.8258463541667, 670.748046875], [413.83528645833337, 670.748046875], [345.32942708333337, 717.4114583333334], [448.08821614583337, 716.4186197916666], [346.322265625, 756.6285807291666], [450.07389322916663, 712.9436848958334]]",0.0,0.0065,0.0,0.0224,0.0043,0.8317,0.8073,0.685,0.8876,0.0,0.8094,0.8094,False,0.0,False,0.0,0.639,0.0,0.0065,0.0,0.0224,0.8876,False,0.0,0.8094,0.8094,False,0.0,0.0,0.3452,0.0,-0.2357,False,False,not_active_fighter_pair,candidate,0.2888,1.6952,11.3653,128.0849,3.4661,43.6648,1.1141,2.0343,128.068,0.3236,0.2528,,,,,,False,0,1,0,0,True,True,kick,False,not_selected_fighter,
881,29.333,13,3,fighter-13,4.5542,"[448, 387, 533, 646]","[[494.71549479166674, 412.37727864583337], [494.71549479166674, 407.31868489583337], [489.2353515625, 409.84798177083337], [478.27506510416663, 410.69108072916663], [473.63802083333337, 414.48502604166663], [464.78548177083337, 431.34700520833337], [479.1181640625, 450.31673177083337], [480.3828125, 476.45279947916663], [491.7646484375, 495.84407552083337], [503.98958333333337, 501.32421875], [514.5283203125, 529.146484375], [466.4716796875, 510.1767578125], [477.853515625, 513.1276041666666], [467.31477864583337, 568.7721354166667], [485.44140625, 571.3014322916667], [465.62858072916663, 618.5149739583333], [479.96126302083337, 626.5244140625]]",0.298,0.6367,0.0,0.0354,0.5968,0.4327,0.7536,0.8317,0.8809,1.0,0.807,0.807,False,0.0,False,0.0,0.7013,0.298,0.6367,0.0,0.0354,0.8809,False,0.0,0.807,0.807,False,0.0,1.0,0.4586,0.0,-0.1733,False,True,red_glove,candidate,0.0919,0.0844,2.2969,2.6124,6.9705,1.0131,1.0952,1.0186,2.5749,0.0,0.0706,,,,,,False,0,0,0,0,True,True,,False,below_threshold,
881,29.333,3,3,Gabriel,4.2495,"[761, 351, 822, 546]","[[775.3134765625, 367.25], [779.1220703125, 364.076171875], [773.7265625, 363.7587890625], [788.6435546875, 367.5673828125], [774.6787109375, 366.9326171875], [799.751953125, 386.927734375], [774.361328125, 386.6103515625], [814.6689453125, 413.587890625], [775.3134765625, 413.9052734375], [801.3388671875, 435.4873046875], [771.5048828125, 434.53515625], [790.865234375, 436.439453125], [777.8525390625, 436.439453125], [789.595703125, 484.3642578125], [784.517578125, 483.0947265625], [791.5, 529.115234375], [796.578125, 521.8154296875]]",0.0,0.5833,0.0,0.0371,0.7755,0.0122,0.7308,0.846,0.876,1.0,0.8921,0.8921,False,0.0,False,0.0,0.8747,0.0,0.5833,0.0,0.0371,0.876,False,0.0,0.8921,0.8921,False,0.0,1.0,0.9483,1.0,0.1733,False,False,,confirmed,0.163,0.2996,4.076,7.4905,3.2184,6.7845,1.0719,1.0842,6.0303,0.0891,0.0293,1.3594,-0.0012,1.1302,-0.0665,1.3594,False,0,0,0,0,True,True,,False,below_threshold,
